facility_id,ghgrp_id,facility_name,npri_id,province,naics_code,naics_description
2493,G11920,Oldman River Hydroelectric Power Plant,,Alberta,221111,Hydro-Electric Power Generation
2494,G11946,Mannville 4-27 Power Generation,,Alberta,221112,Fossil-Fuel Electric Power Generation
2495,G11947,Alma Platform,8053,Nova Scotia,211110,Oil and gas extraction (except oil sands)
2496,G11962,LRE - Paddle North 01-06,16656,Alberta,211110,Oil and gas extraction (except oil sands)
2497,G11965,BIG GULLY BT 01-34-049-25W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2498,G11966,BIG GULLY BT 03-03-050-25W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2499,G11967,CELTIC BT 03-17-052-23W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2500,G11971,MARSDEN SOUTH BATTERY 11-19-44-26,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2501,G11972,MERVIN OIL BTY 06-17-050-19W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2502,G11975,TNSH BT 12-15-050-24W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2503,G11983,CHIGWELL 14-13 Gas Plant,,Alberta,211110,Oil and gas extraction (except oil sands)
2504,G11984,Twining Battery 09-33,21806,Alberta,211110,Oil and gas extraction (except oil sands)
2505,G11994,CORNWALL SITE,28,Ontario,325190,Other Basic Organic Chemical Manufacturing
2506,G12002,7G 9-28-064-04W6,30689,Alberta,211110,Oil and gas extraction (except oil sands)
2507,G12004,Cynthia Compressor Station 04-05,,Alberta,211110,Oil and gas extraction (except oil sands)
2508,G12005,West Seal Bitumen Battery 13-30,29273,Alberta,211110,Oil and gas extraction (except oil sands)
2509,G12006,Amoco Willesden Green Oil Battery 13-27,,Alberta,211110,Oil and gas extraction (except oil sands)
2510,G12007,Cadotte Bitumen Battery 03-29,29730,Alberta,211110,Oil and gas extraction (except oil sands)
2511,G12012,Bassano Lathom Sweet Gas Plant 10-05-022-18W4,16561,Alberta,211110,Oil and gas extraction (except oil sands)
2512,G12013,Elk Point Custom Treating Facility,21097,Alberta,211110,Oil and gas extraction (except oil sands)
2513,G12017,Princess West Comp Stn 13-03-020-12W4,,Alberta,211110,Oil and gas extraction (except oil sands)
2514,G12019,Verger South Brooks Comp Stn 16-20-021-14W4,,Alberta,211110,Oil and gas extraction (except oil sands)
2515,G12021,IRISH 16-36-54-6w4,,Alberta,211110,Oil and gas extraction (except oil sands)
2516,G12029,Kelt Fireweed C-A-16-A/94-A-13,20196,British Columbia,211110,Oil and gas extraction (except oil sands)
2517,G12032,Garson Mine,10202,Ontario,212232,Nickel-Copper Ore Mining
2518,G12033,Copper Cliff Mine (South),10204,Ontario,212232,Nickel-Copper Ore Mining
2519,G12038,Wapiti Comp Stn 11-18-066-10W6,,Alberta,211110,Oil and gas extraction (except oil sands)
2520,G12040,TORC Pinto Oil MWB 14-13-002-02W2,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2521,G12047,Vesta Cygnet Oil MWB 11-09-038-28W4,30396,Alberta,211110,Oil and gas extraction (except oil sands)
2522,G12050,Boundary Gas Plant (11/14-24-084-15W6M),,British Columbia,211110,Oil and gas extraction (except oil sands)
2523,G12058,Seal 03-05-083-14W5,27833,Alberta,211110,Oil and gas extraction (except oil sands)
2524,G12060,Oungre 01-28-002-14 W2M,19327,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2525,G12062,TANGLEFLAGS 08-24-050-25W3,26161,Saskatchewan,211141,In-situ oil sands extraction
2526,G12063,Carruthers	15-18-047-24W3,28967,Saskatchewan,211141,In-situ oil sands extraction
2527,G12064,16-34-031-25W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2528,G12067,01-34-032-02W4,29997,Alberta,211110,Oil and gas extraction (except oil sands)
2529,G12068,01-01-030-25W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2530,G12069,04-01-030-25W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2531,G12070,04-33-032-25W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2532,G12071,05-15-032-25W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2533,G12072,08-01-030-23W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2534,G12073,09-25-030-23W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2535,G12074,11-28-030-25W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2536,G12075,13-02-030-25W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2537,G12076,13-13-031-22W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2538,G12077,13-14-032-25W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2539,G12078,16-25-030-23W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2540,G12079,06-16-051-22W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2541,G12081,Zama Battery 03-10,15319,Alberta,211110,Oil and gas extraction (except oil sands)
2542,G12082,Zama Battery 14-12,15320,Alberta,211110,Oil and gas extraction (except oil sands)
2543,G12088,MONITOR 02-03-035-05W4 COMPRESSOR STATION,30836,Alberta,211110,Oil and gas extraction (except oil sands)
2544,G12098,Provost Battery 15-2-37-7W4,17556,Alberta,211110,Oil and gas extraction (except oil sands)
2545,G12099,Neutral Hills Oil Battery 04-15,28394,Alberta,211110,Oil and gas extraction (except oil sands)
2546,G12100,Provost Oil Battery 02-11,24301,Alberta,211110,Oil and gas extraction (except oil sands)
2547,G12101,Signalta Sedgewick 16-04-042-12W4,21203,Alberta,211110,Oil and gas extraction (except oil sands)
2548,G12102,CLEO PROVOST 13-23-40-8W4,30794,Alberta,211110,Oil and gas extraction (except oil sands)
2549,G12103,CLEO PROVOST 14-14-039-10W4,30793,Alberta,211110,Oil and gas extraction (except oil sands)
2550,G12111,Ecowaste Industries Ltd.,,British Columbia,562210,Waste Treatment and Disposal
2551,G12118,Palisades Generating Station,19926,Alberta,221112,Fossil-Fuel Electric Power Generation
2552,G12121,GADSBY 12-15-037-19W4,15342,Alberta,211113,Conventional Oil and Gas Extraction
2553,G12122,02-01-041-24W4 Chigwell Gas Battery,22281,Alberta,211110,Oil and gas extraction (except oil sands)
2554,G12123,13-15-36-24-W4M Ghost Pine Comp Stn,29014,Alberta,211110,Oil and gas extraction (except oil sands)
2555,G12125,Elnora Gas Battery 15-32,22307,Alberta,211113,Conventional Oil and Gas Extraction
2556,G12127,09-14-030-27W4 Lonepine South,21028,Alberta,211113,Conventional Oil and Gas Extraction
2557,G12128,01-03-035-19W4,16125,Alberta,211110,Oil and gas extraction (except oil sands)
2558,G12129,05-19-31-22-W4M Ghost Hills Comp Stn,21422,Alberta,211113,Conventional Oil and Gas Extraction
2559,G12130,16-18-26-26-W4M Lyalta Comp Stn,16135,Alberta,211110,Oil and gas extraction (except oil sands)
2560,G12131,Stewart 07-07-032-27W4,19306,Alberta,211113,Conventional Oil and Gas Extraction
2561,G12132,04-01-042-22W4 Bashaw,21400,Alberta,211110,Oil and gas extraction (except oil sands)
2562,G12133,01-36-30-26-W4M Twining Comp Stn,24477,Alberta,211110,Oil and gas extraction (except oil sands)
2563,G12134,12-11-041-24W4 Chigwell Gas Plant,15375,Alberta,211113,Conventional Oil and Gas Extraction
2564,G12248,Wapiti 12-16 CS,29801,Alberta,211110,Oil and gas extraction (except oil sands)
2565,G10002,Aciérie - ArcelorMittal Contrecoeur,3649,Quebec,331110,Iron and Steel Mills and Ferro-Alloy Manufacturing
2566,G10305,Usine de réduction - ArcelorMittal Contrecoeur,6168,Quebec,331110,Iron and Steel Mills and Ferro-Alloy Manufacturing
2567,G10335,Lake Superior Power,10697,Ontario,221112,Fossil-Fuel Electric Power Generation
2568,G10377,Sierra Gas Plant,3935,British Columbia,211110,Oil and gas extraction (except oil sands)
2569,G10462,Essar Power Canada Ltd,11793,Ontario,221119,Other Electric Power Generation
2570,G10717,"Praxair Canada Inc.,  Varennes Carbon Dioxide Plant",8796,Quebec,325120,Industrial Gas Manufacturing
2571,G10794,Tolko Athabasca,23236,Alberta,321217,Waferboard Mills
2572,G10875,Clover Bar Landfill Gas Generating Station,21512,Alberta,221119,Other Electric Power Generation
2573,G10951,Kobes Battery (B-24-A/94-B-9),,British Columbia,211110,Oil and gas extraction (except oil sands)
2574,G10965,Sundown Sour b-067-H,24487,British Columbia,211110,Oil and gas extraction (except oil sands)
2575,G10984,SAMSON RAINBOW,17854,Alberta,211110,Oil and gas extraction (except oil sands)
2576,G10988,LRE - Dreau 14-11,22930,Alberta,211110,Oil and gas extraction (except oil sands)
2577,G10996,Mikwan Sweet Gas Plant 05-22,15198,Alberta,211110,Oil and gas extraction (except oil sands)
2578,G11023,Hoole South Sour Gas Plant 16-36,15127,Alberta,211110,Oil and gas extraction (except oil sands)
2579,G11033,General Mills - Winnipeg,23559,Manitoba,311990,All Other Food Manufacturing
2580,G11062,Usine St-Éphrem,4981,Quebec,336990,Other Transportation Equipment Manufacturing
2581,G11063,Usine Ste-Clotilde,6230,Quebec,336990,Other Transportation Equipment Manufacturing
2582,G11118,Baytex Darwin Gas Plant 16-28-094-18W5,15449,Alberta,211110,Oil and gas extraction (except oil sands)
2583,G11141,Mikwan Gas Plant 05-19-035-22W4,16983,Alberta,211110,Oil and gas extraction (except oil sands)
2584,G11149,Forget Oil Battery 09-32,23453,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2585,G11188,BIGSTONE 7-29-60-23W5,,Alberta,211110,Oil and gas extraction (except oil sands)
2586,G11189,HILLSDOWN 13-04,,Alberta,211110,Oil and gas extraction (except oil sands)
2587,G11194,Wild River 11-13,,Alberta,211110,Oil and gas extraction (except oil sands)
2588,G11198,Big Bend 13-36,,Alberta,211110,Oil and gas extraction (except oil sands)
2589,G11199,Brintnell South Compressor Station 13-01,,Alberta,211110,Oil and gas extraction (except oil sands)
2590,G11201,Greencourt 09-26,15916,Alberta,211110,Oil and gas extraction (except oil sands)
2591,G11214,Hamburg 10-10,,Alberta,211110,Oil and gas extraction (except oil sands)
2592,G11218,North Bingley (Willesden Green) Facility,15316,Alberta,211110,Oil and gas extraction (except oil sands)
2593,G11223,Tilley North Gas Battery 12-18,,Alberta,211110,Oil and gas extraction (except oil sands)
2594,G11230,Laminoir fil machine - ArcelorMittal Contrecoeur,6166,Quebec,331110,Iron and Steel Mills and Ferro-Alloy Manufacturing
2595,G11246,South Caroline Compressor Station,4146,Alberta,211110,Oil and gas extraction (except oil sands)
2596,G11248,Amoco Ricinus D Lease Battery,15540,Alberta,211110,Oil and gas extraction (except oil sands)
2597,G11254,Venture Platform,8024,Nova Scotia,211110,Oil and gas extraction (except oil sands)
2598,G11259,Carson Creek 13-36,16909,Alberta,211110,Oil and gas extraction (except oil sands)
2599,G11261,Boundary Lake 01-14-85-13w6,,Alberta,211110,Oil and gas extraction (except oil sands)
2600,G11278,Cavalier Sweet Gas Plant,16511,Alberta,211110,Oil and gas extraction (except oil sands)
2601,G11289,Countess (South) Comp Stn 10-20-018-15W4,16760,Alberta,211110,Oil and gas extraction (except oil sands)
2602,G11291,Primrose Comp Stn 12-01,16700,Alberta,211110,Oil and gas extraction (except oil sands)
2603,G11295,Suffield B2 Comp Stn 14-15,16741,Alberta,211110,Oil and gas extraction (except oil sands)
2604,G11305,LRE - Puskwaskau 03-26,16304,Alberta,211110,Oil and gas extraction (except oil sands)
2605,G11314,Pcp Westerose 11-20,,Alberta,211110,Oil and gas extraction (except oil sands)
2606,G11316,Sandhills Sweet Gas Plant 07-25,21901,Alberta,211110,Oil and gas extraction (except oil sands)
2607,G11317,Scollard Gas Battery 16-30,21902,Alberta,211110,Oil and gas extraction (except oil sands)
2608,G11318,Thunder Sweet Gas Plant 09-06,23238,Alberta,211110,Oil and gas extraction (except oil sands)
2609,G11329,Wildmere #1 Gas Plant 10-19-047-04W4,17100,Alberta,211110,Oil and gas extraction (except oil sands)
2610,G11334,FBV Central 5-14,16240,Alberta,211110,Oil and gas extraction (except oil sands)
2611,G11346,Innes Oil Battery 08-25,24008,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2612,G11350,Sukunka Comp Stn B-065-B,18089,British Columbia,211110,Oil and gas extraction (except oil sands)
2613,G11352,Viewfield Oil Battery 03-20,21578,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2614,G11356,PROGRESS NE GUNDY A-058-H/094-B-16,26250,British Columbia,211110,Oil and gas extraction (except oil sands)
2615,G11358,Progress Town South D-059-J/094-B-16,25293,British Columbia,211110,Oil and gas extraction (except oil sands)
2616,G11359,Flat Rock Comp Stn 15-20,,British Columbia,211110,Oil and gas extraction (except oil sands)
2617,G11384,Progress Gold Creek 06-03-069-06W6,26210,Alberta,211110,Oil and gas extraction (except oil sands)
2618,G11396,Rapdan Battery 16-02,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2619,G11399,Centrale de cogénération,26642,Quebec,221119,Other Electric Power Generation
2620,G11401,Whitecap Lucky Hills 01-29-030-23 W3M,27904,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2621,G11417,Cuthbert 02-02,17288,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2622,G11422,HBMS Reed Mine,28028,Manitoba,212233,Copper-Zinc Ore Mining
2623,G11424,Whitemud SWB 09-15,27623,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2624,G11429,Progress Caribou C-016-F/094-G-07,28712,British Columbia,211110,Oil and gas extraction (except oil sands)
2625,G11441,Pinto Oil Battery 03-07,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2626,G11442,Pinto Oil Battery 16-21,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2627,G11444,HARMON VALLEY 01-02-084-19W5,28460,Alberta,211110,Oil and gas extraction (except oil sands)
2628,G11445,SEAL 01-18-084-17W5,28493,Alberta,211110,Oil and gas extraction (except oil sands)
2629,G11447,Progress Gold Creek 5-11,28716,Alberta,211110,Oil and gas extraction (except oil sands)
2630,G11468,Wildboy Compressor Station C-051-L,23642,British Columbia,211110,Oil and gas extraction (except oil sands)
2631,G11529,ARCRES HZ INGA 14-24-86-23,,British Columbia,211110,Oil and gas extraction (except oil sands)
2632,G11547,Berrymoor Sour Gas Plant 11-31,17921,Alberta,211110,Oil and gas extraction (except oil sands)
2633,G11554,Lloyd Single Well Oil Battery 03-14-049-27W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2634,G11555,Celtic Single Well Oil Battery 14-06-052-23W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2635,G11556,Celtic Single Well Oil Battery 16-06-052-23W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2636,G11559,Maidstone Single Well Oil Battery A16-34 BT 16-34-050-23W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2637,G11562,TANGLEFLAGS Oil Battery 05-19-051-25W3,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2638,G11565,Wainwright Multiwell Oil Battery 16-09-045-06W4,,Alberta,211110,Oil and gas extraction (except oil sands)
2639,G11566,Whitemud Oil MWB 03-21,29336,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2640,G11569,Torquay Oil SWB 02-16,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2641,G11570,Bromhead Oil SWB 13-36,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2642,G11572,Torquay Oil SWB 04-26,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2643,G11577,Avon Hill Oil MWB 03-16,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2644,G11578,Viewfield Oil SWB 06-18,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2645,G11579,Torquay Oil SWB 02-31,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2646,G11580,Lucky Hills Oil MWB 15-10,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2647,G11582,North Rapdan Oil MWB 06-09,28211,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2648,G11583,Oungre Oil SWB 04-34,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2649,G11584,Torquay Oil SWB 01-31,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2650,G11586,Viewfield Oil SWB 01-14,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2651,G11587,Oungre Oil MWB 14-27,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2652,G11588,Oungre Oil SWB 03-12,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2653,G11589,Viewfield Oil SWB 03-18,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2654,G11591,Oungre Oil SWB 04-02,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2655,G11592,Sinclair C02 03-04-008-29 W1M,,Manitoba,211110,Oil and gas extraction (except oil sands)
2656,G11595,Sunrise 09-10,,British Columbia,211110,Oil and gas extraction (except oil sands)
2657,G11600,PRAXAIR CANADA INC. CHATHAM CARBON DIOXIDE PLANT,29827,Ontario,325120,Industrial Gas Manufacturing
2658,G11606,101/01-21-028-24W3/0 (4B1-20) SWB,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2659,G11607,101/01-29-033-23W3/0 (3A1-29) SWB,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2660,G11608,101/03-03-030-25W3/0 (3D3-4) SWB,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2661,G11609,101/04-26-032-24W3/0 (8B1-26) SWB,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2662,G11610,101/06-26-032-24W3/0 (4B8-26) SWB,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2663,G11611,101/09-28-032-24W3/0 (8B12-28) SWB,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2664,G11612,101/12-05-030-24W3/0 (2D12-4) SWB,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2665,G11613,101/12-28-029-25W3/0 (4C12-27) SWB,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2666,G11614,101/13-05-030-25W3/0 (3A4-5) SWB,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2667,G11617,105/03-24-033-24W3/0 (7A2-23) SWB,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
2668,G11618,192/14-27-032-24W3/0 (2D3-27) SWB,,Saskatchewan,211110,Oil and gas extraction (except oil sands)
